comment_id,ncs,empty_label
100,0.11927312665285497,true
1001,0.2634916384696164,true
1030,0.2213567513022611,true
1032,0.2647119763283158,true
1043,0.27516075980640337,true
1093,0.1600115588213081,true
1098,0.1999513416590523,true
1104,0.24688862423136385,true
1125,0.25048441082125245,true
1138,0.21581550165407432,true
1144,0.22487287717372703,true
116,0.20630296376114146,true
1195,0.26363311951522556,true
1266,0.13023478630726557,true
1295,0.22477677758689962,true
132,0.21471228230505698,true
1332,0.24857113744206952,true
1345,0.22639039320474338,true
1347,0.23058113720371373,true
1355,0.21728621088463887,true
1370,0.2818990949479098,true
1375,0.21646446147335122,true
1381,0.25048077196698665,true
139,0.20286174794250714,true
1393,0.32613393065778057,true
1396,0.26253180012012345,true
1400,0.05016860353314142,true
1401,0.31249944323566736,true
142,0.22164298550903658,true
1422,0.18733973890465644,true
1424,0.20932511054886857,true
1435,0.2624053073934925,true
1476,0.21213943672695526,true
15,0.24773097385099616,true
1501,0.2889784141729117,true
1503,0.21200765133378577,true
152,0.215248929882322,true
1522,0.2101800797596905,true
1530,0.2674127537838246,true
1531,0.2724011270688694,true
1536,0.2129803751172828,true
1538,0.2162232642718235,true
1545,0.22842837816102204,true
1546,0.2412566895683114,true
1547,0.2716856629892093,true
155,0.21581041481114674,true
1552,0.250940301417621,true
1555,0.21254981946246457,true
1562,0.21420432578600987,true
1564,0.2641066427152089,true
1574,0.2919930669205604,true
1576,0.2268755050270718,true
1583,0.23079572623888303,true
1585,0.2215458983345143,true
1586,0.22631238804936915,true
1588,0.23185366471697857,true
1592,0.185114367096518,true
1597,0.15309913511437143,true
1599,0.24901355561651303,true
1611,0.21404241988072906,true
1612,0.15663373724361293,true
1624,0.22719257796075812,true
1626,0.21350332987655082,true
1631,0.3299236151871691,true
1632,0.25744262515274896,true
1634,0.1625140114859418,true
1636,0.22284011431222783,true
1641,0.17664471446584923,true
1642,0.2073462930675,true
1652,0.23372467808121225,true
1656,0.21649292483799276,true
1657,0.17898505632309947,true
1663,0.25718275940643615,true
1672,0.2041525028803286,true
1681,0.228198583742179,true
1682,0.1966358605095409,false
1683,0.07767442521981555,true
1685,0.37324695584541484,true
1686,0.23107246918784044,true
1687,0.224077361164115,true
1690,0.24093445288184645,true
1695,0.20815594029190806,true
1697,0.2021089036501463,true
1702,0.2559190653975472,true
1705,0.1602147442575849,true
1706,0.22430722262325772,true
171,0.14073978735317227,true
1710,0.21072397191966355,true
1711,0.21601969531902485,true
1714,0.2901159552270505,true
1717,0.22177877658916678,true
1719,0.210596206822761,true
172,0.2041327991213421,true
1721,0.2433097745254645,true
1724,0.24526140057417747,true
1725,0.20217004934641344,true
1726,0.228815738354057,true
1727,0.2700150383071151,true
1736,0.21412278004809152,true
1739,0.3040881151168614,true
1742,0.154700012001984,true
1748,0.17230940155143615,true
1754,0.30046570504095343,true
1757,0.23274532876606627,true
1760,0.19548462402627229,true
1761,0.10008342180667948,true
1763,0.2508498223149023,true
1770,0.24698293030367036,true
1777,0.26763884406849764,true
1787,0.22317373891941364,true
1788,0.27634659174213,true
1789,0.22315386917753477,true
1790,0.2193559550051242,true
1797,0.21960540116709054,true
1799,0.22838852130522622,true
1802,0.24633372919155513,true
1808,0.19969515941917906,true
1809,0.27303729428183593,true
1810,0.25445625859439863,true
1811,0.21497460601875334,true
1812,0.2719436465841033,true
1816,0.26153065827854644,false
1817,0.16853381218844818,true
1818,0.2428269451071678,true
1821,0.2264488460708783,true
1822,0.27907618936754675,true
1823,0.24298047226897834,true
1824,0.26820222380306574,true
1830,0.1347100889915887,true
1832,0.1756896927981335,true
1833,0.2151112113210571,true
1837,0.2254934795711639,true
1842,0.23159860168352844,true
1849,0.25178468879332006,true
1850,0.06238553844498017,true
1853,0.12587986594764944,true
1854,0.29471160707051614,true
1862,0.2527855294218468,true
1863,0.24347224060187514,true
1865,0.249660318623939,true
1867,0.22344578230977677,true
1869,0.23750431513408712,true
1874,0.259053381320805,true
1878,0.30321408479715306,true
1880,0.2121273871571089,true
1884,0.24650155229924908,true
1886,0.2542493722609244,true
189,0.2575442155184752,true
1890,0.304619106098018,true
1894,0.26899396877690857,true
1899,0.18286109071759887,true
1901,0.20691643487390335,true
1911,0.22218616938362126,true
1917,0.25019340023455305,true
1927,0.24207257063948662,true
1928,0.3129054020651986,true
1938,0.26268727695550054,true
1954,0.21586242570902914,true
196,0.24547155824467595,true
1972,0.25295988775069633,true
1984,0.21733840294281973,true
1988,0.26221942937948284,true
2016,0.26610232605645334,true
2022,0.21112839064323063,true
2034,0.19193060058866038,true
204,0.1039341873289723,true
2047,0.18988130331671313,true
206,0.2510475577800789,true
2074,0.2213535978450679,true
2075,0.22453061286429157,true
2093,0.2672003290266377,true
2094,0.28560192879643254,true
2096,0.2106584440259077,true
2104,0.17375804959074184,true
2107,0.1747558853881345,true
211,0.22554080109064562,true
2118,0.3014151154843881,true
2126,0.2683063708962696,true
2128,0.24452588620044988,true
213,0.24386159254839437,true
2132,0.27226920835007873,true
2141,0.20160994413898375,true
2142,0.09726631760297863,true
2143,0.22665090716980138,true
2145,0.26586570223897865,true
2146,0.2813357323593163,true
2147,0.2576609635248978,true
2151,0.19724118026080084,true
2152,0.2672772267709273,true
2153,0.22334462558048065,true
2155,0.24926456571125813,true
2157,0.30578661066976054,true
2159,0.24132175234525896,true
2162,0.3492736091125965,true
2164,0.27437828833287886,true
2167,0.26764437371363003,true
2170,0.21113623197307643,true
2171,0.2877199805104714,true
2173,0.26908184924485473,true
2175,0.17513541585558223,true
2176,0.2629042810110659,true
218,0.20694740251102323,true
2180,0.301426181540602,true
2185,0.3329801543611563,true
2186,0.22553249980764112,true
2187,0.2791515730024491,true
2188,0.21319323451590583,true
2205,0.13622960083304422,true
2206,0.27089534234276147,true
2207,0.2676041085461653,true
2212,0.31266843361111735,true
2213,0.30135364498963924,true
2214,0.1996591830120528,true
2217,0.24900916670596226,true
2219,0.2693097348119232,true
2220,0.25150050465038853,true
2221,0.21356903185391776,true
2222,0.17887191693516027,true
2240,0.15491212365437573,true
2256,0.2171993134215374,true
2260,0.17982595277119814,true
2279,0.20345119849871338,true
2280,0.29157299624424604,true
2282,0.28394898432263393,true
230,0.24885289128524982,true
2314,0.2130814412571921,true
2315,0.2368409641814187,true
2317,0.23585713484779025,true
2320,0.26364619653545934,true
2327,0.20555846416779958,true
2338,0.24638553614214306,true
2341,0.19308378350208075,true
2349,0.05045693308959428,true
2356,0.21837324506147873,true
239,0.24761515840045129,true
2390,0.2568643004067711,true
2394,0.21625297265213064,true
