comment_id,ncs
1,0.3076894655193311
2,0.29830316963682046
3,0.3516244278558126
4,0.2929182430128833
5,0.3625603495588351
6,0.321738249715467
7,0.318573888726065
8,0.3578697627830141
10,0.3097500192456582
11,0.3524156853076291
12,0.3373659876490397
13,0.3999837291194139
15,0.3985323842962031
17,0.3329483094944412
18,0.2768968276432171
19,0.39999680813451144
22,0.28616660962818086
23,0.3420573936744106
24,0.3999994332380982
25,0.39997575998381574
26,0.29718624796045384
27,0.39667989102659573
28,0.39999982866205525
29,0.39582268814019206
31,0.35010013389076056
32,0.39999419140003034
34,0.31174282110760004
35,0.3894717450772501
36,0.30846650135605275
37,0.35414961043775406
38,0.2929103291553866
40,0.3414618559266073
41,0.2957834897510232
44,0.34335654421919665
45,0.33078655970274695
46,0.24815791392576472
48,0.3168419181425891
49,0.31551935648462404
54,0.30147282450228025
55,0.29358343825329897
56,0.35363597517189344
57,0.30093398311639913
58,0.3999945310309506
60,0.3564314142940819
61,0.3997873400619957
62,0.3961617899686679
63,0.21774045089019628
64,0.3012094770334855
66,0.3079305692691831
67,0.39995193076246494
68,0.39999196065806947
69,0.33041378000240906
71,0.2830013648776915
72,0.21056428463816051
73,0.3014703273081845
74,0.3985925890475911
76,0.39987814032222546
77,0.2641425872808973
78,0.32894933445214913
80,0.3152925176704603
81,0.30263586760050004
82,0.3104363448630192
83,0.2792167715386571
85,0.2940081481271176
86,0.32315703360651876
87,0.27028748803445485
88,0.34488622492112053
89,0.3553991592145194
91,0.3049472337627667
95,0.31628021728476874
96,0.32458908075975734
97,0.39999932313002057
99,0.23894251220991708
100,0.26543420411898644
101,0.3319071253950597
102,0.26631959693009855
103,0.3999927562812693
105,0.3594494509097434
106,0.2759755251127176
107,0.39997412510619823
108,0.23907105019290537
109,0.39977425740729167
110,0.2760266193811062
111,0.3169714670689648
112,0.2855526875581317
113,0.3721354470396539
117,0.338169332171497
119,0.2949497219258387
121,0.370947452929894
122,0.37097593984938215
125,0.31553244114141427
127,0.27811183776650517
128,0.29908830814140774
129,0.2827737499559958
130,0.2966979147257916
131,0.37251635823299545
132,0.31652669035488357
133,0.30797006580043174
135,0.38089233812449774
136,0.3091605050246588
137,0.30842742051204525
138,0.3138717006169517
140,0.3013680878014514
141,0.36913967990556185
142,0.2730496870611806
143,0.35392063853164624
144,0.3998852626442274
145,0.3096129501724282
147,0.39999752899656316
148,0.3002682499411252
149,0.3183877316931111
150,0.3999997783366537
151,0.2987156271712133
152,0.29008440184491385
153,0.3061809652918967
156,0.24739184065552694
157,0.36331058124273957
159,0.3996831019020326
160,0.3174512947936542
161,0.24609808368091435
162,0.2818830840709129
163,0.3988820339543052
167,0.30189233073439586
169,0.3706169440983597
170,0.2985330310740514
171,0.28329483902416974
173,0.27844477672760426
174,0.38283515214584823
175,0.3736324099820368
176,0.3998810124484256
177,0.2928510466608789
178,0.39999952984151066
180,0.28965271924033026
181,0.3456222934413231
182,0.3101632299629836
183,0.28821765486154466
184,0.39510734047698703
185,0.39999623610104174
186,0.3998867201505639
188,0.36944671438930676
190,0.31698933521905626
193,0.39903744042803396
195,0.3091153681011741
196,0.30175709921295274
197,0.3052141690731955
198,0.39999975517539316
199,0.2697056376956814
200,0.333997448984913
201,0.31261472299519066
202,0.33198317385434184
203,0.3999686859601124
204,0.2975382944908989
205,0.3734897337459194
206,0.29496360462681037
207,0.34793841478592513
208,0.39999957445250467
209,0.27091472603660416
210,0.2927369641146743
212,0.3296932990899129
214,0.3999761266661547
216,0.29491869952322436
219,0.39078907551710007
221,0.30129545991042855
222,0.3999715235237556
224,0.25617460075257004
225,0.27374680402556
227,0.2883454921570207
229,0.3344820476094278
230,0.3048727943591717
231,0.32914526878340955
232,0.3998169015900066
233,0.32704131252530433
234,0.24607154640177792
235,0.3345191044462803
236,0.3999757983064582
237,0.3264866335321535
238,0.2987281365816603
239,0.39999681660160774
240,0.29083016902206604
242,0.2873439833619213
243,0.2929399809530783
244,0.2686373472676727
247,0.3072292855219211
248,0.2611436441107858
249,0.39999102819478827
250,0.3310316614485189
251,0.2778770847092954
252,0.3286713342161449
253,0.3067747100193061
254,0.35707415931661246
255,0.29878279203865643
256,0.3999996612977785
257,0.292068345998423
259,0.29389236305326555
260,0.28168800171951974
262,0.3999979440499921
263,0.37977339110425756
264,0.3316253240952608
265,0.31722996102400003
267,0.3027043114362728
268,0.24614382315894923
269,0.3609941614451275
270,0.399992511544383
271,0.34769557444626026
272,0.306928297310029
273,0.35082184624899926
274,0.2635182169734153
275,0.2895135961688428
276,0.3999616952969983
277,0.280970622796886
278,0.3337174300438063
279,0.3999614400220862
280,0.3999679710381044
281,0.3131901734275477
282,0.382446554475958
284,0.3999986608081415
285,0.29634663401863115
287,0.3005643547503247
288,0.3510895245080012
289,0.3071225338966737
290,0.37720744868319017
291,0.31088579718874787
292,0.3015992825467225
294,0.3174665817976126
295,0.32209177560615715
296,0.3198211243432319
297,0.3041559920503556
298,0.3501832820190163
300,0.30982791295383316
301,0.38165750067864557
302,0.30694799410514595
303,0.39836166417173813
304,0.39999747743262154
305,0.22890800156920035
306,0.39620306131484323
307,0.3999988240219882
308,0.2822478165057059
309,0.3476687620913811
310,0.29305945603306316
311,0.3867784368951176
312,0.30298534987790876
313,0.3016717123428887
314,0.3999860764217677
315,0.30426593439401195
317,0.3873064799782673
318,0.2960764420224813
319,0.3051882937816425
320,0.2359262489330872
321,0.3550499185760805
322,0.2741769392137944
323,0.3574076247708716
324,0.32525978349516216
325,0.2964169554483221
326,0.3257326157643471
327,0.29468430498553194
329,0.31598151072778163
331,0.30447380463711715
332,0.399977342430241
334,0.3791312666206987
336,0.2703561148828303
337,0.27581813705698527
338,0.29774219120133194
339,0.2815305651312877
341,0.3064253069025157
342,0.27477219309715145
343,0.30208519755356955
345,0.373309339372239
346,0.3766742057454683
347,0.3066657403899262
348,0.3243663372444549
349,0.3649521599336739
350,0.3338728181021304
353,0.2672464729737213
354,0.31476000683750444
355,0.2954937247815335
356,0.3261205257322791
357,0.39999982982931753
358,0.399998561224011
359,0.3320084848399739
360,0.3993644660163789
361,0.3648903284682092
363,0.39248664100650804
364,0.3005577654846422
365,0.3216188293346106
366,0.30764387247500563
367,0.3999891045187248
368,0.2799434019748892
369,0.31690132396544124
370,0.2971258830117348
371,0.399947789886727
372,0.33212465869522617
374,0.3166098087742456
375,0.39972720100221104
376,0.2853936927755304
378,0.3082348873150074
379,0.3270560492882105
381,0.3614486029432245
382,0.3342458102581035
383,0.2943475237250735
384,0.2999256788330713
385,0.2896071572587158
386,0.2971543575957575
387,0.2680944072808079
388,0.3724160719985302
389,0.3536997608897618
390,0.32184462632390964
391,0.302490336491887
392,0.28398449612569304
393,0.3535497794771482
394,0.39999965788956693
395,0.3999380163544177
397,0.33664067701807265
399,0.35467372819029935
400,0.29623695229293207
401,0.2502863071092082
402,0.39982526954132946
404,0.31977190553844875
405,0.3399962197486507
406,0.3158578204510678
407,0.3724163573475839
408,0.3403006981578228
409,0.35118618078131947
410,0.3111940639503855
411,0.2999808428953938
412,0.23949014902770976
414,0.28466008969523576
416,0.3240625507904957
417,0.2596837098733905
418,0.28210865190654727
419,0.2667900917243408
420,0.3999852244495036
422,0.2533417762377163
423,0.3764182529029933
425,0.39996601951483235
426,0.3999962727385754
427,0.28422585996623273
429,0.39881758902533815
430,0.3999996526522979
432,0.3156304916872864
433,0.26955096091773434
434,0.33632503735374486
435,0.2917913364829933
436,0.3534474329105245
437,0.2729522255073128
438,0.3999995380078131
439,0.39986079633652505
440,0.3999881556599908
441,0.32632385200059366
442,0.3999959727924224
443,0.3064989529418857
445,0.3343933101508822
447,0.3999996132751623
448,0.36509903963010026
449,0.2831183432740861
450,0.33647002088990835
451,0.259458035010375
452,0.2843148734505154
453,0.39997403320104513
456,0.3681227467173535
458,0.22914239081398055
459,0.3788149281572556
460,0.29278050907578346
461,0.3998703012754057
462,0.30451104646363103
463,0.2919732313641722
464,0.2885476727370342
465,0.31065220748976163
466,0.28756039331327177
468,0.2974184340303915
469,0.3188861615389097
471,0.26296608375704267
472,0.23907976851632937
473,0.3036425335057765
475,0.27581558713405735
476,0.3999440033461546
477,0.2587832547868764
479,0.28351509598143
480,0.2963854284566506
481,0.3482301676740596
482,0.25710548039771275
483,0.33026334493466825
486,0.3019805868830252
488,0.3999986293590502
489,0.32666349608519335
490,0.29734744743232344
491,0.2983996008589808
494,0.2835620615712136
498,0.3117045297602251
499,0.2992186195900107
500,0.3026663586369526
501,0.39998625049531866
502,0.33148495176039156
503,0.309149167905194
504,0.3588975742313793
505,0.27988577825999095
506,0.3996859735190555
507,0.3597461917052201
509,0.24754529368426992
510,0.3143984354796708
511,0.33019960580709584
512,0.2843320344373734
515,0.22865371475411042
516,0.3547376643373722
518,0.34245216260779665
519,0.39999843163313115
520,0.3999937134122515
521,0.3999996527403704
522,0.3999278107177418
523,0.2885178479259084
524,0.3999442152680753
526,0.2521958700952903
527,0.29959894713870894
528,0.3213081568362973
529,0.29541735147447684
530,0.3996412554332718
531,0.39999879001016553
532,0.251682220854185
533,0.3002883014367849
535,0.3962198911797057
536,0.3999020893848738
538,0.2824039668803638
539,0.29613757629385973
540,0.2785652425782133
541,0.3969167553290923
542,0.3813749993321309
543,0.2834289650564267
544,0.30125907964277704
545,0.2565021017171248
546,0.375631024875727
547,0.31616293747216895
548,0.3725182411372193
