comment_id,ncs
0,0.26315806941203185
1,0.21418397076379128
2,0.20773558837252315
3,0.19760594013709723
4,0.23600783289121052
5,0.22889670310442395
7,0.1885653362248118
9,0.31222673370391574
10,0.26028187939491054
11,0.23850693296184935
12,0.18795320899934084
13,0.21768709112030188
14,0.21684529335881164
15,0.2783950339292866
16,0.2318705835668188
17,0.24097069026573012
18,0.2643852334481737
19,0.21075259698541932
20,0.1851282839986291
21,0.25104452027941304
22,0.23457496340341644
23,0.2326378104975003
24,0.23786372309476977
25,0.22682640667149703
27,0.24077690284349865
28,0.20436469606575844
29,0.23744393350955523
30,0.23471022418538717
32,0.17799377902939262
33,0.2649176083943523
34,0.1815487889680964
35,0.2297302170689989
36,0.2517758848643571
37,0.22000131204946433
39,0.29063063848999615
40,0.2746739424471226
41,0.23775986674872335
42,0.20380118734167824
43,0.17695192523535092
44,0.2656627594515365
45,0.255339968154357
46,0.18727936275969884
47,0.22103616990137837
48,0.20989045136969037
49,0.2232439849347026
50,0.24650807213181078
51,0.292838220719357
52,0.2071991283710571
53,0.2185199610098437
54,0.23370842943391015
55,0.2028775597576796
56,0.22585278431506622
57,0.23536545988136956
58,0.22554344838401752
59,0.2441059907026674
60,0.20627408230847344
61,0.3401242031811666
62,0.22229215399606353
63,0.22267510270377128
64,0.2499394958009306
65,0.22016452984420534
66,0.2679866237781955
67,0.2265513178406894
68,0.2035306021442867
69,0.24893800542660083
70,0.2297304655425591
71,0.2504527877490105
72,0.18025257932252878
73,0.2373946231920856
74,0.22581603400722447
75,0.1914929863615069
76,0.24318812217255706
77,0.23248863505563402
78,0.21022455847308552
79,0.21532592428641428
80,0.22194153256771082
81,0.18740840204654102
82,0.2927306881811048
83,0.2224862580636695
84,0.1902644941922435
85,0.1992331039933109
86,0.24830045657264505
87,0.18359213466131635
88,0.17929640043585363
89,0.19447340247343298
90,0.2858835641441762
91,0.22438140191822603
92,0.2274472876984026
93,0.24253928091362145
94,0.2549592030039543
95,0.23664722540419386
96,0.22380493060465906
97,0.20307254590475163
98,0.19959243888657352
99,0.2525673633373823
100,0.20171236306180002
101,0.25627384177477086
102,0.252601730814083
103,0.2341632790133806
104,0.19374032803292196
105,0.18988151758719143
106,0.18817481437775987
107,0.2055237981086942
108,0.2080155150680386
109,0.18430284588943446
110,0.2137272469199528
111,0.25110849504553273
112,0.21832246112744333
113,0.24792100794475597
114,0.25480520339575
115,0.2491547873753221
116,0.2206282655981106
117,0.24911435678614194
118,0.1871595852132124
119,0.20439521991598922
120,0.2726615702712299
121,0.23809535289222952
122,0.19134359418279523
123,0.20681456855896863
124,0.21548467635569363
125,0.24267929144145156
126,0.2200411041720959
127,0.2066626192100422
128,0.2562551415993665
129,0.22079171018957133
130,0.23571468962093606
131,0.2381069024807306
132,0.22383712900871916
133,0.18510843777814595
134,0.2042875267040114
135,0.192051532564368
136,0.21940708754707056
137,0.24121911390435394
138,0.21021831196856536
139,0.2341696482041203
140,0.18681134710636343
141,0.23195805500748423
142,0.23239437465830934
143,0.22463398120669126
144,0.26478421104284805
145,0.3052739147634688
146,0.23106541742014947
147,0.18311302726550366
148,0.20778706448113735
149,0.22071509107166415
150,0.19119162057647515
151,0.3337610118443598
152,0.22393896085919093
153,0.2713793676444815
154,0.2096051658011663
155,0.1941465946044366
156,0.18989835758170584
157,0.22721110350377308
158,0.2438418247698654
159,0.2685661357349879
160,0.19713187121684134
161,0.20359845728612908
162,0.2038701282444443
163,0.2406375940881383
164,0.18594995184460278
165,0.20566315254713324
166,0.24303731770164663
167,0.20830504938669753
168,0.204099998812397
169,0.2086754532306529
170,0.24037932160585643
171,0.22538121261789792
172,0.2870971417817785
173,0.2507611450938799
174,0.30910285711889535
175,0.21021921558754447
176,0.2501429284037623
177,0.19784953041325268
178,0.2997065880624804
179,0.2283446386875938
180,0.22337155006453058
181,0.2587711738901347
182,0.17223778457533928
183,0.1966707345506403
184,0.24976936790996515
185,0.2244465243045864
186,0.2613053987620479
187,0.2431372355932231
188,0.2580551051209633
189,0.2982127487522364
190,0.16529339395227688
191,0.24416487013012453
192,0.20856814384347394
193,0.2541786077727026
194,0.2356236381224989
195,0.23675788041829415
196,0.22809673031043448
197,0.2149237738256217
198,0.2246765110476728
199,0.23198748751086534
200,0.22607597140066432
201,0.2528018713732182
202,0.24926098295608842
203,0.18876825430620975
204,0.3203744992444076
205,0.20734524704686788
206,0.222137850615504
207,0.23698962196661388
208,0.2291083567631908
209,0.23385266115024067
210,0.18531545971861285
211,0.2362864961780989
212,0.2156503170824462
213,0.21259839266009126
214,0.19250471646127396
215,0.2029860818554187
216,0.2434050413829735
217,0.2157633623792036
218,0.2550595365534137
219,0.2242814160893131
220,0.23696438757221777
221,0.23002837404604373
222,0.2270387841298708
223,0.2520324107816557
224,0.2534507831639746
225,0.19077079274479597
226,0.19951148653184994
227,0.24009105001538616
228,0.22214405645277768
229,0.20107967025118034
230,0.21519175382779535
231,0.22986631421932233
232,0.2303710385142622
233,0.20461034374034676
234,0.278915699098704
235,0.20935976586623867
236,0.21707680013765138
237,0.25145866903675723
238,0.21142287651266897
239,0.1881882699482395
240,0.18201708581158296
241,0.23166745689674983
242,0.24589365949069353
243,0.2468873156944011
244,0.23658678476465492
245,0.23065621087309016
246,0.23985896849428828
247,0.21210816897103085
248,0.23017998168168222
249,0.23183502652133542
250,0.24191146787036297
251,0.2439196709584694
252,0.23818212444124817
253,0.23570024769233414
254,0.22831911436932545
255,0.18914193474110558
256,0.19084963029159757
257,0.2501165100190506
258,0.19367361419054724
259,0.25350296113817616
260,0.2150316617512953
261,0.24905995330453917
262,0.20246495038435103
263,0.30921132415040015
264,0.23698239981196845
265,0.23143316639625716
266,0.23194521608796742
267,0.2153851585868579
268,0.23765076149325615
269,0.24294345786647709
270,0.218084023023494
271,0.18854860649733696
272,0.18999645812351487
273,0.22274383353587596
274,0.2249585879819041
275,0.19769610546862698
276,0.28515823325205913
277,0.19618140324018082
278,0.17508163656001985
279,0.23570095904282812
280,0.20598438202836666
281,0.22932306825280496
282,0.23912519632978885
283,0.2302019431458251
284,0.2297490443321041
285,0.23456862829782904
286,0.2266237920859889
287,0.23025580732948017
288,0.23652360695041064
289,0.24816487992670005
290,0.22809900145702672
291,0.2702457760730124
292,0.225146869620955
293,0.1874910028130014
294,0.18248839229969857
295,0.230331649162117
296,0.23905978530799654
297,0.21752773239665252
298,0.24276756192561905
299,0.19237381835674752
300,0.24990169248117242
301,0.2014703559723403
302,0.24229806841628157
303,0.2367892633926613
304,0.26426166283486463
305,0.18239211693083285
306,0.237237442254159
307,0.2388033478061323
308,0.22679763329138497
309,0.22151919897537406
310,0.2696018447561324
311,0.25015625237804345
312,0.18479489233472082
313,0.2314949576168856
314,0.22857022983793715
315,0.18541006719414668
316,0.29042109348605183
317,0.24719025055497518
318,0.35936993152355884
319,0.26977473385079054
320,0.2133485594819758
321,0.29162111148456243
322,0.23866129036344988
323,0.34825544437723494
324,0.23025597809330148
325,0.25468261483409327
326,0.24020730292884349
327,0.20499933387463815
328,0.26724877171723127
329,0.20555874400416232
330,0.2554789680378138
331,0.19939568585664125
332,0.2272924462814708
333,0.23599883113422698
334,0.21437427100557685
335,0.23602811460687168
336,0.19514580939212323
337,0.19228716890053593
338,0.23195778519952542
339,0.19395018498201672
340,0.2306883994368607
341,0.2560234409648741
342,0.20538467584107484
343,0.21100967201419013
344,0.21975301512471795
345,0.22664659748887472
346,0.21082552400605442
347,0.21072870161045162
348,0.18849574892294257
349,0.25365533346289865
350,0.20553022355352493
351,0.289846101666538
352,0.23373007469571966
353,0.25749393020213296
354,0.21332904214923593
355,0.25799455466281934
356,0.2177859178416257
357,0.2890267880623575
358,0.20713434453930352
359,0.22233561584290773
360,0.3212896138644149
361,0.2236130231715891
362,0.2476707559467323
363,0.20263988978312858
364,0.22866028453263548
365,0.24179192558640533
366,0.24269601972502158
367,0.22747627809560425
368,0.1969753372867956
369,0.24218983598152635
370,0.2448936432700294
371,0.22669845145620657
372,0.2314433828379024
373,0.27935977019715946
374,0.33592013618740235
375,0.24781394830702058
376,0.24074806873663154
